conversation_id,vader_pos,vader_neg,vader_neu,vader_compound,tb_polarity,tb_subjectivity
e85249f67919d2a78267e31fb5fb556a,0.087,0.091,0.822,0.6814,0.13298014840273364,0.49289710289710276
469a64e6f47b311054913730d87af356,0.138,0.111,0.751,0.994,0.021357721735628717,0.3922635407228431
53cbdf8b371715f9d8d82e919a7e4f6a,0.13,0.081,0.789,0.9881,0.07216470884439637,0.47322195165945163
05050b1c580e6a396f60b0ee0c94b3d0,0.151,0.019,0.83,0.9986,0.14799312700286724,0.49103718071250546
19903a191fc09a81a6b91d3f88405b25,0.114,0.122,0.764,-0.8266,0.13085791925465837,0.5712468368990108
1660d0e7891bc085c5ca7600c5e86b2e,0.159,0.046,0.795,0.9988,0.17539452349950396,0.5079335317460316
c1d8db64d590d51546625c7885587619,0.183,0.055,0.762,0.9999,0.11198673526736769,0.5289639017109375
451a781ff00cf798052ed7c7a8a68b9c,0.189,0.078,0.733,0.9998,0.09994939816281281,0.5039146517439199
7e773ad0d9fe033b5578517f3026f9c1,0.107,0.106,0.787,0.8094,0.04055656395223326,0.44347834361613886
c6f064b9eade505e3d800be073efc91f,0.156,0.077,0.767,0.999,0.0582167487684729,0.5227372742200331
319583fca0ac5a6d85ac96a203dc616a,0.176,0.05,0.774,0.9998,0.16005152951148102,0.48607046540298976
8bf0acc33f9c9f7666b00c127329d8a3,0.101,0.09,0.81,0.9115,0.08912502498439995,0.5075648863148859
87af068f0a179c77cf10b2e73282ff70,0.174,0.053,0.772,0.9991,0.043740755772005785,0.4828165584415587
7d76d0217e2310a3195c2701225b5b78,0.149,0.063,0.787,0.9964,0.04531496919427955,0.47496743996743984
32bd9ea5b84937e3c75eb08f25269437,0.08,0.11,0.809,-0.9875,0.03392011036428509,0.4546026411560393
eee8eb06b671263109afa5305f5ed102,0.148,0.098,0.754,0.9988,0.06497304747857839,0.48492309313105786
7ca4dd112ad7a576412c9bf3834e61c1,0.155,0.073,0.772,0.9998,0.09336445168588028,0.46220319098890544
ca0535bac6abd84eed9579eee85ffd85,0.3,0.072,0.629,0.9999,0.1828180312892544,0.5029519241749457
7b97ab1cf7178c1f6de91453eee84d70,0.204,0.057,0.738,0.9995,0.2065956311769991,0.5709883198562443
f5001e15fda8730ee3897cafd6e8045f,0.075,0.04,0.885,0.9752,0.0479206065252577,0.4460818638725616
7ab80cfba3ee41b19b3583399b766945,0.155,0.06,0.785,0.9981,0.14218859888762803,0.4984275487188108
7c63387085da1124184e29ef3079e5af,0.153,0.049,0.798,0.9986,0.1049005476846386,0.4854024826183917
23b15a3d522c61a99185423e451d5102,0.17,0.099,0.731,0.9938,0.05244317068391139,0.5378228493043308
298c569709e87c4e22614be442b0d4cd,0.152,0.122,0.727,0.9893,0.0021890262515262696,0.48512438949938935
03fce673c2c5aa23b2de588b595d18e9,0.134,0.064,0.802,0.9976,0.0741283290296448,0.47020974152553097
fdf5ca40ef7bbed91465106ed1d05e2d,0.157,0.049,0.794,0.999,0.11587259337259338,0.5032078832078831
bb9722f85f0864ed78056f48e1fbd013,0.093,0.037,0.87,0.9922,0.09061804248102324,0.4409604551431475
8cebf471a750ce2fd2b75085e2801ae9,0.065,0.023,0.913,0.8372,0.22035714285714286,0.5419047619047619
362eb3849bfb366ee20c1e715908757f,0.074,0.085,0.841,-0.9132,-0.0038549382716049348,0.45390828924162263
a547e068498ce03ee4d88b27cf7b4751,0.135,0.039,0.826,0.9988,0.135046574770259,0.4921144527986633
d9c32684974c0037a2f80acc1bc9447a,0.114,0.069,0.817,0.9959,0.041502699370346445,0.46156126553185356
e3e3b8e60a8435a903fb559a12f5e598,0.209,0.085,0.706,0.9999,0.2156500351136178,0.5723251813802996
fb6eed391fa5f3ae74500654f02772be,0.124,0.092,0.783,0.9966,0.06344901556310953,0.5199846983739601
2322980892ce2cfde8ed647f0272301b,0.147,0.166,0.687,-0.9941,0.03130871396177519,0.6041923118453731
4a29ce10ad6909179f745ba033caa173,0.135,0.054,0.811,0.9973,0.04368907922885195,0.5120574564324566
7f6c0fedf32e93a2d4475568848d9387,0.152,0.13,0.718,0.9703,0.09581161056376569,0.5438245758073343
7409bbf49ed0e409f2baccda45e2884d,0.122,0.053,0.825,0.9931,0.08656163733609383,0.4424491028295376
5b4dcb262bd5853d86df5f5af7c541ea,0.12,0.071,0.809,0.9923,0.060338462752525246,0.4800164141414142
be3ca1c2e0cc9a00ee6f7a3014fc361c,0.134,0.076,0.79,0.9992,0.11523162071846278,0.4804515455304927
1f8c6209773fe6633e2815a6da144791,0.083,0.103,0.814,-0.981,-0.026159079016221852,0.486902145473574
849293a7b93f18fda1ef518951a7dd30,0.141,0.053,0.806,0.997,0.15420013227513227,0.49082751322751317
904d6887f5ee14e27a949a0eb7ad9dd1,0.43,0.024,0.547,0.9999,0.2206152647975078,0.6900155763239877
9d4f8d6160d89cad03e0b9f934a27409,0.092,0.074,0.833,0.9901,0.08642816856014822,0.4883595197808397
b424008a4179098107c6e282f85065e3,0.125,0.119,0.757,0.56,0.07793119532377345,0.4764041644119769
030a0108998e4e635d6c832e8149aee7,0.1,0.129,0.771,-0.9936,0.08521379491967729,0.5098811917929568
a738685184c99f20019b6f4446ad8bcb,0.15,0.067,0.782,0.9995,0.10807477823102832,0.4855681867735439
563426a78ce8ac822aa172bbdbceef05,0.14,0.093,0.768,0.9931,-0.03807528266389027,0.5192779513032674
50b0553c3e0ba5e6f2a46e07561b9b88,0.16,0.085,0.755,0.9979,0.12382034632034633,0.5658826358826357
c190b4f947fae7c9b6df620f47623fba,0.153,0.05,0.797,0.9971,0.11124289633548895,0.47988046247305505
91ebda49ea85dc5dc9681bd769b18b4f,0.409,0.026,0.564,0.9998,0.24356725146198835,0.7385964912280703
dfeffae1ede2b098ed904907a6c7ab78,0.162,0.043,0.795,0.999,0.08296272093602189,0.4272717735339096
4c584478d7bdeb38a7b4ae32e5be80d3,0.129,0.058,0.813,0.9957,0.1165683421516755,0.49880246913580256
d3b7269d62936ebb6b800ac09ff04d78,0.128,0.033,0.84,0.9976,0.08082343044552351,0.3884835803731153
949fab2d06a483f734789d70e62fc3a7,0.2,0.08,0.72,0.9998,0.15321983273596176,0.5025866188769416
9b5a176fa556cf63460733e3937e6df4,0.116,0.069,0.815,0.9927,0.028848933804290967,0.46148351648351643
151decbc55e949cc9f3680fd80a0d228,0.136,0.05,0.814,0.9967,0.1276994934178376,0.4647820866002686
35b8a45cddfc70f51d873b978e7796dd,0.171,0.048,0.782,0.9935,0.18674242424242424,0.613510101010101
ddec9e7850ece5b38fe1f39ef47cc4bb,0.078,0.0,0.922,0.3182,0.10952380952380954,0.33809523809523806
60e89fbb6a00b938a5a7ea54529a6f24,0.246,0.07,0.685,0.9933,0.2966666666666667,0.5661111111111111
4b4588a50f5f39e69860443d2e76468b,0.022,0.016,0.962,0.1027,0.020050125313283214,0.3469298245614034
6422e0dad8988e3d7663e344f6f29620,0.146,0.004,0.85,0.9985,0.09785353535353535,0.4610358240793024
1975da167e45fa08b0435a39b73605aa,0.052,0.008,0.941,0.8519,0.084375,0.42916666666666664
d0c247f85cbcf96214c2901fc5b5df9d,0.055,0.025,0.92,0.9908,0.08210526315789472,0.43050960735171256
25d788b6c7a9771fa90e6822e8f9e15f,0.158,0.012,0.83,0.9997,0.19522491836971478,0.558507284570633
75ecc3bdc2df67da5ebd2bb9339fb409,0.067,0.197,0.736,-0.9988,-0.08728126333760138,0.5152048655569782
f8eafeb8c1f14ed6a91867b64be74015,0.049,0.191,0.76,-0.9989,-0.08597582972582976,0.5049152236652235
91e903328ff6c7851343dc5f57d9971a,0.278,0.015,0.707,0.9983,0.19361111111111112,0.5038888888888889
3a8724ba7a8192dad172a7b19f00c37f,0.088,0.0,0.912,0.9989,-0.027283236994219678,0.17549293513166375
7ef38fe8bd89332b813edfd787cffeaa,0.114,0.166,0.721,-0.9955,-0.050868314481217675,0.4921127868547224
503947b682c1dcee01ed9a2ae3c85f7e,0.164,0.104,0.731,0.6808,0.05873015873015873,0.4126984126984127
219d26345c50ac78df909d53618557ed,0.116,0.225,0.66,-0.9937,-0.11166666666666669,0.43540084388185646
e0d32775a90808e74f04658984eafe28,0.09,0.006,0.904,0.991,0.1669191919191919,0.3656565656565656
ab107994a2e2cda68eb995d1b162f13a,0.064,0.0,0.936,0.5574,0.125,0.2833333333333333
959d7fd471bc83d2dc31fda31cbe5f59,0.135,0.0,0.865,0.9652,0.20468750000000002,0.5431547619047619
8662953c74573ccd133db0fd0f0fea4d,0.135,0.013,0.852,0.9902,0.18796918767507007,0.5770168067226891
b1900cd53026b0f2339a4a218b604bb8,0.098,0.164,0.738,-0.9929,-0.07708734167067502,0.4805415263748599
a493b0b33db163d538938854060479f9,0.099,0.034,0.867,0.9935,0.06935048155978389,0.4596188630490956
63c6998dbdfb9414576a2cd3d82cfdfb,0.081,0.002,0.917,0.9975,0.15684818481848178,0.4322607260726073
0a9d414ab6507f3817e922d9374e02bf,0.275,0.017,0.708,0.998,0.523968253968254,0.7901984126984126
5d52243e79cf0fee302abd160656f2b4,0.198,0.0,0.802,0.9933,0.21511904761904763,0.5885714285714285
6a6a4a3594059ea4cfd1b705ae8afbd4,0.106,0.0,0.894,0.9648,0.23658456486042698,0.5097208538587849
8f4b99b2498ba0b1a9ad454518be0e09,0.179,0.258,0.563,-0.9735,-0.12296167247386758,0.565605884630275
b98c5740b33f9e68e2072c02896ff67a,0.179,0.01,0.81,0.9862,0.15442708333333333,0.45000000000000007
ee65bb4d1c5c81c9ad86963976234570,0.143,0.036,0.821,0.9544,0.10833333333333336,0.47187500000000004
fbeaca24dbe9d5e4528b2b62195f9d3e,0.195,0.006,0.799,1.0,0.20090556602006976,0.45907069605542894
1536e2fe668e33250006c4d2fd31e921,0.067,0.059,0.874,-0.3262,0.030765993265993278,0.4845679012345677
46536286137e076bbe21a160717a33f4,0.146,0.03,0.823,0.9855,0.11150793650793651,0.34702380952380957
46fefd2ba83f36e657753fde1edd9772,0.143,0.02,0.837,0.9999,0.11111806215464748,0.3122805581951922
de1bca8a285a1b3664770c96393351ce,0.271,0.04,0.689,0.9999,0.24903601054439026,0.5756454408409717
0a7c22ffc8a32801c25d80b6a86fbb98,0.195,0.002,0.804,1.0,0.3259267200304936,0.5723270440251573
8e225139180ff57d83a156f09836e3fa,0.112,0.0,0.888,0.9712,0.07986111111111113,0.5812499999999999
4309968cf41b6a2eb91647a7c2a6d233,0.24,0.007,0.754,0.9999,0.2026386236312707,0.5136930226636107
6509e664efda387615fd9bf00957d654,0.085,0.012,0.903,0.9985,0.13044297791580406,0.4683680124223598
5fbde44b09a246d9051892d77c530f47,0.101,0.046,0.853,0.9988,0.0026711924439197124,0.4913642922733829
d1353951959f32040791ec6224cc9ab5,0.083,0.023,0.895,0.969,0.08152173913043478,0.4365942028985506
7182f8fdc6a3b6335b64a067dc3ef348,0.209,0.02,0.77,0.9959,0.1573565323565323,0.46989621489621486
cb26c72d207a20cb8780982081deee5d,0.132,0.003,0.866,0.9993,0.17724180581323437,0.4127087198515769
96f958887651a43d733b0973a710d799,0.28,0.024,0.697,0.999,0.3066239316239317,0.6141528406234288
5779d6263c66bf0ee97d37ffde1a4f2f,0.069,0.064,0.867,-0.2585,0.017437304075235124,0.5008045977011493
f2006bfeedc32038d198475baec1e0c1,0.153,0.034,0.812,0.9999,0.14087859110586365,0.45245195461104587
d47fae083537a2a40a26cc773263a2a3,0.073,0.057,0.87,0.5829,0.0992982456140351,0.7241228070175438
8a3d7493dc493a577c02d003c8d9e494,0.154,0.029,0.817,0.8481,0.2,0.5866666666666667
753766e15b694c5a3ef20e48eb3fdc9d,0.101,0.047,0.852,0.9907,0.07038982259570492,0.4930322128851541
aede51e3f70f7e9f58ea308814955b72,0.075,0.135,0.79,-0.9937,-0.06846033868092694,0.5178364527629233
06ec1741721704a9432df175a0250ecd,0.129,0.049,0.822,0.9959,0.10782828282828283,0.7006944444444444
750205cef598b51e55d48a6ccf12edcf,0.031,0.045,0.923,-0.9615,-0.08875145180023232,0.44317702284165666
422d5764ad016b04c9b679d063bd971a,0.111,0.0,0.889,0.9666,0.24307692307692308,0.5376923076923077
df4ce904e8b9b1691ccc4cd85571c143,0.196,0.02,0.784,0.9982,0.19699999999999995,0.5808888888888887
cedaeca1db3003ae865b34a418ede9ec,0.195,0.024,0.78,0.999,0.21282400726845171,0.6158703436481214
80bb752bcbd1462a1d1da42500d13f4e,0.188,0.004,0.809,0.9994,0.3020089285714287,0.5666964285714287
a780c3d6029eaf11099dda02dcc5f70c,0.08,0.003,0.917,0.9948,0.12339917027417029,0.4784528963100391
ce28295612dd117e503b86d2f35fa8da,0.195,0.011,0.794,0.9874,0.3958333333333333,0.7333333333333333
214ca27775368cbc60612ef0d7d836e7,0.056,0.125,0.818,-0.9875,0.11273216031280547,0.4684261974584555
0d43845f0cfc7bdd27e674c8c3118bf7,0.128,0.078,0.794,0.9852,0.2301915584415584,0.6593668831168833
4825980f9ac74f62eb3a8e496c116aa3,0.156,0.17,0.674,-0.9519,-0.038064393939394,0.5047835497835502
cb008ea8ced2c247ae001c4db1f201eb,0.197,0.0,0.803,0.9933,0.24957142857142856,0.4768571428571428
21c5da36ffba12461a8cfcafe41830fd,0.116,0.031,0.852,0.91,0.15952380952380957,0.626530612244898
4e558a3bd0c66172cde0a19c21ddc28c,0.157,0.015,0.828,0.9955,0.1372357723577236,0.5137127371273713
dac358e3ce95acec662373a892cc27f9,0.128,0.0,0.872,0.9517,0.1148148148148148,0.2740740740740741
1cb7a03f23b717a05ce1160717185dba,0.104,0.005,0.891,0.9996,-0.01866155881155879,0.216982783882784
91928d3ee10d6effb8e4f5a643095df0,0.21,0.006,0.784,0.9972,0.393452380952381,0.5909523809523809
51531727b098502a80f45907d9eee4e5,0.336,0.023,0.641,0.9997,0.3416085271317831,0.5116860465116279
f0f5e101264194b635d014f3ba5a552e,0.154,0.004,0.842,0.9926,0.11794871794871792,0.43945868945868954
8499e7ea35a57c2e27b457cc5b6551cd,0.142,0.057,0.801,0.9997,0.03468223218223227,0.4565005077505071
afe6636a261ed7aebf3cf120c4d44066,0.059,0.0,0.941,0.6908,0.16188888888888892,0.5286666666666667
1d03232e885f6d6e9b6d607a74251c33,0.192,0.003,0.805,0.9999,0.05933750773036489,0.3134541847041844
9e3a6e3c0de979f624f8b6d6f57b9900,0.0,0.0,1.0,0.0,0.10952380952380954,0.33809523809523806
f643fd553d3155bead354153e66c7fd6,0.146,0.053,0.801,0.9899,0.04237463924963925,0.535238546176046
7f4ea16817f817ee1d5feab2d65e2ea3,0.164,0.217,0.619,-0.95,-0.05717687074829928,0.5738057445200302
bfc9358814d63c36637d143ff4ae7b9d,0.122,0.028,0.85,0.9984,0.24811797752808995,0.5876966292134831
f3996062258bc5af7d61f34d2cd63499,0.113,0.0,0.887,0.9694,0.22547619047619052,0.5066666666666667
e850a3673c27423f2c07c226fc8423bf,0.155,0.021,0.825,0.9712,0.15458333333333335,0.42208333333333325
b016dc8ad27bfaf56ea8f9189c125d17,0.102,0.015,0.883,0.9153,0.13125,0.496875
0895ad38dc651ccef6263c5dd70688e5,0.136,0.006,0.857,0.9708,0.21372549019607845,0.5019607843137255
4e7f4fa9e0f315672ef72babc81ae6e5,0.172,0.056,0.772,0.9952,0.10702764976958526,0.4581029185867896
48c2f324895c03599d3aa84e54ebc841,0.233,0.058,0.709,0.9867,0.18863636363636366,0.5893939393939395
6b7b743783223cedea2a380702563267,0.215,0.015,0.771,0.9733,0.23452380952380955,0.5047619047619047
9ec70593b73d737cca16f359a2be82fd,0.204,0.095,0.701,0.9553,0.13353861192570868,0.5531182795698925
e230b045727e6839042e5b45ca92ff01,0.151,0.0,0.849,0.9638,0.28710526315789475,0.5721052631578947
6dbac20d98e8037024052767805df88b,0.154,0.025,0.821,0.9944,0.14513743708865662,0.5365698799845142
f6fcea2022e74da9d8e96d9377265344,0.094,0.06,0.846,0.7474,0.12969696969696973,0.7132575757575759
7104d17592aa33737340a20051d45702,0.117,0.033,0.85,0.9959,0.15457378012933562,0.527172251616696
bfda35995a95df21d665091a78357388,0.115,0.0,0.885,0.765,0.32857142857142857,0.5071428571428571
f743f4961fc6d25fc20d54a91cfffd93,0.065,0.031,0.904,0.4215,-0.13749999999999998,0.23526785714285717
358247eed6d24744f8475abf58bc3e1e,0.096,0.162,0.743,-0.996,-0.037121212121212104,0.5509623259623259
36d2e979952f373fba73f6c9bde4f2bb,0.125,0.062,0.813,0.98,-0.02179058022081278,0.5482965032383637
d7e548e08e3046c0cc0b9cdd80878f9d,0.118,0.038,0.844,0.9904,-0.004033844942935857,0.5040141676505312
74f5d5a7009c0fba2411cd4fdeac896c,0.293,0.0,0.707,0.9849,0.30937499999999996,0.5583333333333333
c82b1a33202563933f8e7e0f26294a6e,0.053,0.129,0.818,-0.9907,0.014938446969696983,0.5287878787878787
86d618d1d14a9b9971a725645f5fe8de,0.049,0.097,0.854,-0.9984,-0.11783714473931865,0.35162808206286494
02cecefc009040069f75eb244e5443fd,0.229,0.007,0.765,0.9999,0.21718954495117296,0.5896248615725361
37ba405d5f557824b44f2025d57b5c17,0.088,0.06,0.852,0.9846,-0.01170285185552362,0.4233820759393278
5421d3438a81dd5518967829d7a60718,0.117,0.046,0.837,0.9847,0.05298383573612927,0.2776536333187708
18cde4085d2262e31258fafd92bd90c1,0.131,0.0,0.869,0.9552,0.21428571428571427,0.4666666666666667
e1f209c340c9af95a2a2d224af823d2f,0.074,0.068,0.858,0.1761,-0.09074800637958531,0.34949601275917075
8b86538f7ec210c86c4d7304bcacd928,0.239,0.058,0.703,0.9996,0.19227972141237457,0.5260268869452545
94ca2cf947cde3651231ce396578970f,0.101,0.089,0.81,0.8098,-0.07045138888888887,0.4937152777777776
7f076877d418b9a0337cc2c85c1e774b,0.11,0.08,0.81,0.9526,0.0903891128029059,0.5143808777429467
5cf1dbd9e0b0011b3b5c052964315c9b,0.194,0.076,0.731,0.996,0.05259421950598422,0.6048192004074358
908a09ef4401a9459d2b741cffb61ea0,0.117,0.096,0.787,0.9496,0.16675943104514535,0.46482978472774383
f6977ac7b9b97d978e072873a5c16bc8,0.08,0.093,0.826,-0.0387,0.02148148148148148,0.2996296296296297
cc226c737dafbba513dd85c35f456d4a,0.085,0.09,0.825,-0.6516,0.09364778739778741,0.4674723424723424
0b0ca5d42504c320829982c9226aa96e,0.042,0.202,0.756,-0.9991,-0.1314814814814815,0.5514161220043571
a93980f06fde3afd4afb741d0a9e127b,0.109,0.092,0.799,0.6984,-0.02822222222222221,0.39333333333333337
4b5fc85259def61391d0a566f64bf32e,0.241,0.038,0.721,0.9995,0.18290123456790125,0.5923559670781892
397494db1b51bd7480968b4bfeb2f68e,0.143,0.05,0.807,0.9983,0.09528352306130083,0.5212860527675341
9bcb1e7dbf845b55552d55044142ba55,0.082,0.061,0.857,0.4041,-0.053921156004489317,0.4096661054994388
4a253bc883a44d2b3d3cfcae40eaf054,0.173,0.035,0.792,0.9993,0.1238137958532695,0.5377492025518339
e46b87f47aa57a551a8b11ba08240345,0.1,0.082,0.818,0.8809,0.017705876498979943,0.5455181536216017
0a79d1ac1f62d6b0578bdd1eb1830463,0.166,0.076,0.758,0.978,0.04318783068783067,0.5878968253968253
3dff69a3f3a41ef10ed8aaada73d2663,0.176,0.133,0.691,0.9991,-0.08356263982102902,0.5542561521252799
16a91ce8814c82f25f1e8b35775dcb8f,0.058,0.033,0.909,0.8659,0.06810411810411811,0.42345247345247344
d4d5646ffb7f911bd2f87dc77c3d3a78,0.152,0.062,0.786,0.9923,0.09126736553207142,0.48612101406219055
bac47687995e17b56c724b20a66fc8db,0.08,0.077,0.843,0.4187,0.0027065527065527092,0.5096866096866097
b2d5eaa69513a7fb6d9a7effe3d23c75,0.093,0.118,0.789,-0.9758,0.07254689754689754,0.45524940524940527
8c96d4a34fb720d4af838240a15bd7be,0.079,0.095,0.826,-0.8644,-0.043681506181506166,0.4759004134004134
f8857dba6d74883bc67420d15226bab2,0.16,0.092,0.748,0.9992,0.07021792169818489,0.5389892819169136
84df0928488b2cca8481fe9304f387bc,0.033,0.118,0.848,-0.9821,-0.03264652014652015,0.4116605616605617
8574238c529bab8ef2c0a1b6fd0932c0,0.132,0.107,0.761,0.3925,0.09191919191919191,0.3813131313131312
200fb09d3d2bebb5b222beca1a6d4c3e,0.151,0.1,0.749,0.9971,0.08608706108706106,0.5204785954785955
cfcd3669b59bd79f4fc1f1fff5285dda,0.157,0.031,0.812,0.9981,0.16137836700336694,0.4472643097643098
0a99e63a8f627c5b750830be35ce187a,0.128,0.09,0.782,0.9774,0.0734623015873016,0.4363095238095238
f62174ebb1a5fa57f5d07aa98f0c0cf2,0.081,0.138,0.782,-0.9914,0.0058175742386268655,0.4670843776106932
550675e1350937c883362c85edbe4d94,0.108,0.052,0.84,0.9961,0.11695596841430171,0.5575994067660733
615265d044adbdb4c587084cc52fa439,0.126,0.08,0.794,0.9779,0.14533730158730157,0.566385582010582
b8c027de0cb5397cfb58a87d95104d2d,0.194,0.019,0.787,0.9993,0.22985553772070627,0.5069823434991975
65e318d06165df5655767ce07cbcd55b,0.042,0.093,0.864,-0.9416,-0.02450980392156863,0.40931372549019607
a7d22696de796b661a16850b27858817,0.286,0.008,0.705,0.9992,0.28007575757575753,0.48323863636363634
230472b4ec1d7c05e8a6bdb21ccd1e5a,0.074,0.046,0.88,0.8744,0.1520712443584784,0.35765136164072336
6d2ccde26980e5ad6d8b8280bb12a0ac,0.123,0.064,0.813,0.9826,0.1060905219441805,0.6296791961426107
c8a82ea8685b3645b9f4ca22d41e8cd7,0.29,0.035,0.675,0.9988,0.3408045977011494,0.5413793103448277
708faf52fe8141de1695171541bc22d3,0.081,0.148,0.772,-0.9915,0.09907735362280817,0.4646573964755784
f9080d9e5e8825048dde8981f2b4473d,0.177,0.014,0.808,0.9975,0.1743686868686869,0.5455432705432706
d7e4901458c123f744ee775576f1692b,0.106,0.182,0.712,-0.9946,-0.14547385620915032,0.6050326797385621
c1a0025b98d1e42cc6ed70de4cd17d10,0.12,0.064,0.815,0.9863,0.08673174897664693,0.5410710604588155
e0aa06fe8bc091a42d4105fa3cddf154,0.163,0.063,0.773,0.998,0.10213489340847832,0.42777369381142966
7f4cd1e7b6455af35173bc046a23d564,0.11,0.071,0.819,0.9609,0.10645607013531543,0.4394272917857824
31fbb37fe86395a7e4e0f2e98bcf3f9e,0.163,0.083,0.755,0.9959,0.160591985428051,0.5767850637522769
b2c62fe2bd34dcf10c3252cd79cdfc97,0.163,0.139,0.697,0.9534,-0.10865277777777779,0.5728888888888889
077c17482da0d00f73d08c6c5ff1edbd,0.118,0.08,0.802,0.9473,0.05635198135198135,0.4495920745920746
773cf421c45c4ac85b815f02a5fe8806,0.157,0.102,0.742,0.9952,0.10572532554460266,0.4853918705123525
95960d0a725f6d50523735ac920b2d2f,0.171,0.072,0.757,0.9952,0.14510869565217394,0.4759057971014492
e3c514b62c6b5df92e148c4e7892870a,0.082,0.026,0.892,0.9088,0.1322222222222222,0.3972222222222222
af2b6637624ce2d20d0472461802cb20,0.099,0.141,0.76,-0.9939,0.06749663958568067,0.4770943288066577
fefdddc5469bce10b0aea916387e1d73,0.091,0.043,0.865,0.9127,0.0038461538461538494,0.6288461538461539
5c0ebb2763248af4d393c04e443a239d,0.127,0.085,0.788,0.9797,0.19261577238550923,0.5201697425381636
72c55d5fc3be6c4f9544f20e6a242fe4,0.133,0.055,0.812,0.9894,0.13169191919191917,0.4897907647907648
d039fd1ad1c0efe74a344afec4064981,0.183,0.019,0.797,0.9971,0.08325441919191921,0.5653454184704186
813f723b00bda7eebebf6c6e97c43458,0.147,0.083,0.771,0.9933,0.13251064653503683,0.5718060394889664
67aa5ea272019dbd3412d79943939cca,0.153,0.067,0.78,0.999,0.08649099883855976,0.5045417150600078
b2e463aa4d6061c32780b0eecaa82de3,0.08,0.06,0.861,0.8519,0.013104575163398694,0.3985130718954249
f2a026300a546c30d46385f1382539b0,0.159,0.022,0.819,0.8992,-0.053125,0.596875
f7db157c000521240cab9cc1adc69cda,0.033,0.172,0.795,-0.9978,-0.13216049382716052,0.4572398589065256
02b91dfc1386bacf6507677755727e0f,0.06,0.146,0.794,-0.9914,0.0016773916773916776,0.578760188760189
2354abd5cff932da9713e34b502038ef,0.111,0.103,0.786,0.5574,0.07324708120162667,0.5443222812540993
c3052d9bfa78002863614c9cbfa247c4,0.15,0.068,0.781,0.9905,0.22349250076522806,0.37741046831955927
ed87d48281061def0696e6a2fa457beb,0.178,0.087,0.734,0.9973,0.09006277056277054,0.550677489177489
a6c68648653bcb828ad6012009a0e9c6,0.066,0.136,0.798,-0.9913,0.02398989898989898,0.4487373737373738
545f9a3326c8f0601afd502fd7ac6932,0.164,0.075,0.761,0.9931,0.2708874458874459,0.6006493506493507
e55379d12bd40fe65bd91c09bbd53957,0.144,0.052,0.804,0.9911,0.08551948051948055,0.47736652236652244
70b5cfea8c40b4a29387956c1f785930,0.2,0.062,0.738,0.9952,0.15171930342384884,0.5785394529712712
0f290a62ea44cf7d62b276b0ac501ac0,0.135,0.106,0.759,0.9686,0.09931344696969699,0.5371212121212121
ffff3671cc823d388d6c659da19cb29c,0.193,0.005,0.802,0.9978,0.24603870876598144,0.49235042735042733
dac7a25a4a294ab36704e42a986d6199,0.073,0.092,0.835,-0.8402,0.01895234395234395,0.4845441595441595
ee98d0fd8edd205adb9111fd44fb7314,0.138,0.158,0.704,-0.7086,0.157078853046595,0.4896953405017922
1c898ff49f79147a592631360bbf977f,0.195,0.093,0.712,0.9982,0.16153891859774208,0.6024390968508613
f461ac8f72ce59ac80b6cf5093330154,0.126,0.037,0.836,0.9942,0.1577530864197531,0.5496543209876542
aeacfd1fd68a8d632577bc111a0d7d39,0.128,0.056,0.816,0.9969,0.045855379188712526,0.5599451303155005
363d10f730c023ad2fe53774cc70574e,0.154,0.046,0.799,0.9956,0.29300609784480747,0.4866033607969093
522fcc588d3f940e79657ff68fc47dea,0.081,0.21,0.709,-0.9987,-0.05444149548627164,0.6277175974937169
4b6a1c8a59f596dffbf069785de00037,0.103,0.117,0.779,-0.9506,0.14102434602434605,0.5616336441336438
928974eea07100536b6265b2c07d3afc,0.089,0.099,0.812,-0.8834,0.06702033481174587,0.54007549199267
664b11196b9c1d9ebcd6ec9ae43beb7f,0.023,0.139,0.838,-0.9841,-0.10152116402116398,0.4511243386243387
b4c843605be4c24f8f73178d11a2e6fc,0.118,0.073,0.809,0.9384,-0.032984449760765554,0.4249202551834131
499f66bcba58a7d2d1f4b066e21cce75,0.104,0.109,0.788,0.7682,0.20282407407407405,0.6156944444444444
1a8a1dc0e425a7539712cadba1642715,0.093,0.12,0.787,-0.8778,-0.0017741786637135463,0.4932262827611665
0ac734308f79053c673d755969c9af0d,0.312,0.017,0.672,0.9999,0.24842848124098119,0.5609519565401918
bfe0e19f05e2087869c85559324f13be,0.094,0.093,0.813,0.6767,0.09893939393939394,0.5154545454545454
79e86bf95ebeb2d57727f1ad7c490899,0.093,0.102,0.805,-0.7508,0.06317259129759133,0.4998931623931623
de1ab6f4aec4c8ec8fdbe35fba88f727,0.144,0.139,0.716,0.7814,0.06851851851851852,0.41238425925925926
31f5b0a4ef83e8178d2a4b1e6aa16c36,0.228,0.146,0.626,0.9797,-0.026893939393939394,0.5875
c17d9f8b6183860784bd8d10aa16e264,0.094,0.063,0.843,0.9296,0.10331012831012833,0.39208981708981716
4ce1350e81170110efd017917e187b82,0.025,0.076,0.898,-0.9641,-0.055187908496732024,0.2565359477124183
55ccefb161063a3924eeee5ae77a2170,0.187,0.062,0.751,0.9988,0.12075320512820513,0.5767628205128202
